X, Y, Size, Biomass, Cost
5655,77415.6,1383.47
5654,77436,1382.23
5658,77447.3,1420.87
5658,77445.5,1422.6
5655,77419,1421.13
5657,77449.2,1422.94
5656,77445.4,1416.86
5649,77437.4,1410.13
5656,77442.3,1401.15
5657,77444.4,1387.33
5659,77451.5,1372.88
