[-9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 0, 0, 0, 0, 2.0799999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 1.2018399, 1.2018399, 1.2018399, 1.2018399, 0.001584447;
 -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.0799999, 0, 0, 0, 0, 0, 0, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.22400001, 0.22400001, 0.22400001, 0.001584447, 0.001584447, 1.2018399;
 -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.22400001, 0.22400001, 0.001584447, 0.001584447, 0.001584447, 1.2018399;
 -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.22400001, 0.22400001, 0.001584447, 0.001584447, 0.001584447, 0.001584447;
 -9999, -9999, -9999, -9999, -9999, -9999, -9999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.22400001, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447;
 -9999, -9999, -9999, -9999, -9999, -9999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447;
 -9999, -9999, -9999, -9999, -9999, 0, 0, 0, 0, 0, 0, 0, 0, 2.0799999, 0, 0, 0, 0, 0, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447;
 -9999, -9999, -9999, -9999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447;
 -9999, -9999, -9999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.0799999, 0, 0, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447;
 -9999, -9999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447;
 -9999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447;
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447, 0.001584447;
