73,479324.6577,1734399.086
74,473745.6337,1726208.218
75,482778.5562,1739520.914
76,475380.5906,1731027.113
77,475159.268,1740945.197
78,473763.8582,1740438.931
79,476582.3696,1723998.644
80,476465.6108,1722906.647
81,477026.4758,1722041.994
82,475945.6495,1720951.277
83,474231.7585,1738787.639
84,474755.5967,1738407.367
85,471139.2531,1740489.828
86,471769.5707,1725564.591
87,471099.1162,1728351.035
88,471869.9005,1726892.022
89,478102.2445,1733361.39
90,475541.2913,1733964.356
91,472849.6148,1729753.445
92,475110.4318,1736731.293
93,473032.1882,1747869.114
94,470087.038,1738667.578
95,469924.5841,1724632.218
96,470396.0098,1726698.367
97,466153.496,1729126.4
98,477123.4827,1745803.695
99,478812.5892,1746386.569
100,480628.586,1737044.55
101,478640.8073,1737805.299
102,482310.7656,1736500.801
103,473592.8798,1724762.726
104,471657.4582,1724482.298
105,473687.9919,1742881.907
106,552316.0774,1740409.079
107,549359.2679,1741979.717
108,547178.4793,1742827.026
109,554334.6028,1737215.55
110,553217.9226,1740051.486
111,551021.8579,1730444.646
112,549738.456,1727748.137
113,560640.1652,1730318.939
114,550069.1314,1733437.308
115,551670.8879,1734185.377
116,549643.128,1731966.741
117,549125.8573,1734796.38
118,548322.9896,1733930.626
119,558047.9669,1742456.643
120,557536.7251,1731921.738
121,557960.8486,1724569.191
122,556928.7964,1731354.2
123,559541.8999,1734115.849
124,556573.6492,1729127.237
125,558575.3124,1729420.832
126,558297.9701,1728104.765
127,558110.5904,1732670.775
128,560938.9983,1734780.631
129,565286.4172,1726498.41
130,563856.3426,1729540.937
131,567634.9509,1726189.813
132,566768.3954,1725111.924
133,563462.2107,1727356.34
134,548887.4507,1745131.048
135,554899.6207,1743641.525
136,555572.8171,1742910.355
137,557202.2351,1745376.777
138,556134.2025,1743549.072
139,557027.5397,1734006.929
140,557732.3334,1734892.939
141,556079.1216,1735464.431
142,559981.7933,1737218.264
143,562695.3067,1736181.064
144,558604.7961,1735480.495
145,563702.3825,1736243.433
146,549157.4093,1737570.496
147,552387.6368,1737018.596
148,547896.3424,1736203.87
149,550684.6364,1738308.245
150,553681.4195,1743687.943
151,554212.8326,1732759.904
152,552894.1039,1731142.914
153,561788.4592,1729227.89
154,563075.111,1730977.706
155,554755.2351,1734436.861
156,552986.3501,1733246.097
157,551906.982,1732960.925
158,558002.7301,1741540.986
159,554673.3253,1741252.511
160,554958.1178,1740834.635
161,554934.0174,1740279.65
162,565281.3691,1730920.433
163,566870.9896,1729023.077
164,563857.5544,1732766.255
165,561224.1114,1732580.307
166,563563.0374,1732570.069
167,553034.2906,1747964.397
168,553108.6086,1746073.344
169,554106.5564,1746013.253
170,553046.5236,1740614.918
171,553480.9416,1741514.646
172,547150.8735,1730861.444
173,542802.9368,1729981.403
174,543514.2629,1733551.454
175,541534.9412,1733841.167
176,548617.3192,1728166.126
177,544827.3535,1730725.828
178,548566.9602,1730483.593
179,546184.968,1736853.502
180,543581.1886,1745195.087
181,545777.8832,1745056.58
182,556389.0446,1737514.297
183,555949.6556,1738616.917
184,557063.4238,1736941.306
185,561581.951,1724000.004
186,563414.9835,1722815.312
187,566030.3722,1728124.818
188,554369.9622,1730312.557
189,556042.4346,1732479.031
190,488763.7328,1728882.002
191,487573.0851,1729392.595
192,481841.756,1725398.703
193,482155.6884,1723913.752
194,484023.9701,1725732.014
195,484242.6374,1728619.651
196,486270.9758,1730103.485
197,484226.5738,1730756.595
198,488912.5636,1744747.514
199,487162.609,1744675.927
200,487103.8878,1726283.784
201,489685.0796,1726930.051
202,491097.9619,1727002.303
203,492187.7562,1728941.34
204,492343.5657,1728661.554
205,480700.0292,1725268.518
206,482940.5297,1723556.095
207,481190.0988,1722218.415
208,490563.1948,1721154.605
209,489870.7173,1725632.088
210,488790.9877,1726404.808
211,485612.3061,1726129.811
212,483993.1966,1724024.325
213,486992.9263,1725298.486
214,485658.1748,1722474.527
215,485737.3907,1724698.256
216,480809.3047,1728899.311
217,477533.6683,1725924.897
218,480269.1664,1721105.103
219,478940.2755,1718440.764
220,477084.9364,1710207.423
221,479283.7111,1726714.98
222,477705.0858,1721218.788
223,481151.8793,1715461.261
224,488039.0793,1717460.441
225,486135.2925,1715272.664
226,487135.2673,1716845.027
227,487689.8828,1716611.092
228,486561.5453,1717945.918
229,487947.0984,1716107.535
230,490103.9072,1720028.551
231,489697.8849,1719284.704
232,478498.1091,1730208.825
233,486385.9486,1737930.209
234,488504.8757,1738035.68
235,485799.5907,1740668.442
236,487314.7929,1740043.923
237,486992.098,1737197.493
238,486663.4506,1733645.169
239,486331.254,1731484.84
240,495662.9169,1732528.659
241,490175.4373,1735049.866
242,490318.8537,1733632.634
243,495814.6127,1730921.043
244,496004.229,1731691.229
245,499056.986,1731368.174
246,497092.6291,1735110.404
247,497977.4359,1738009.786
248,494199.7812,1737591.738
249,496766.5793,1735638.715
250,491303.8978,1737874.982
251,501773.5809,1734071.267
252,493885.7642,1729488.632
253,494415.6802,1728829.583
254,492846.2181,1729846.588
255,493464.4965,1725637.402
256,451020.5361,1744647.62
257,454244.9919,1745445.974
258,431196.364,1737469.045
259,430783.0686,1739316.519
260,430471.7023,1745784.83
261,429973.4563,1747642.105
262,422810.1954,1759640.463
263,423300.7227,1757593.378
264,438656.6111,1714602.883
265,439516.223,1716320.028
266,437401.4076,1723473.004
267,439105.4712,1732427.566
268,439440.1311,1733552.638
269,441974.4583,1729838.421
270,426712.0309,1737860.328
271,452479.7342,1742898.664
272,455073.9069,1722721.034
273,452382.3571,1726503.855
274,452952.7089,1727005.787
275,451366.3504,1724430.676
276,451147.5917,1726372.756
277,428233.4746,1730009.237
278,430248.4416,1730736.402
279,446734.5057,1716263.54
280,420414.1891,1738236.277
281,425127.4048,1737927.425
282,421720.6264,1737972.422
283,415355.7487,1747363.101
284,445976.2599,1718107.233
285,447591.2742,1719275.97
286,447759.858,1720725.76
287,450843.612,1720863.669
288,455943.3739,1742847.837
289,457493.3553,1743089.815
290,455883.2531,1742765.152
291,457304.1237,1743480.792
292,454518.8107,1727108.921
293,455541.321,1735327.791
294,447027.2323,1726093.475
295,442528.3574,1739356.159
296,442019.499,1740119.006
297,442428.0549,1739941.439
298,442389.2211,1740927.793
299,419903.3655,1740855.205
300,421665.5137,1743014.004
301,444042.1375,1739440.106
302,444069.3499,1740249.049
303,439997.3042,1738724.963
304,440406.8044,1739953.573
305,441170.9066,1739113.277
306,439185.1183,1738524.129
307,444226.8678,1725279.047
308,441435.7143,1725878.405
309,416792.8702,1748056.999
310,417595.4808,1748969.747
311,456205.9275,1748171.759
312,456555.9502,1746877.282
313,457053.7379,1746608.546
314,453877.8878,1747163.958
315,456300.6913,1747228.784
316,445178.5656,1721581.333
317,445147.18,1723185.345
318,454157.7796,1729581.196
319,438807.8323,1740696.533
320,438196.8425,1741838.618
321,451313.3316,1739874.342
322,454317.7113,1740866.427
323,449773.2598,1737917.208
324,447275.6551,1737758.498
325,448112.2404,1739272.308
326,445418.9426,1736017.074
327,448139.1439,1736073.249
328,429899.0749,1741476.137
329,432239.3293,1741180.589
330,430565.3753,1743247.02
331,428708.9922,1744027.105
332,431942.1952,1739828.778
333,439426.283,1733806.577
334,439259.0075,1735416.612
335,438502.3062,1737634.422
336,427067.6023,1740270.905
337,428025.2676,1740932.556
338,428292.9646,1740525.73
339,443497.7196,1718165.247
340,442752.7203,1723044.364
341,441344.5226,1721840.063
342,441785.4349,1718890.729
343,454177.0767,1731294.218
344,453852.2993,1732639.574
345,442951.271,1716573.586
346,433757.1121,1721771.624
347,439090.9868,1717709.521
348,458513.2572,1744930.039
349,457923.6787,1745031.896
350,450261.8638,1731275.096
351,450082.0679,1734642.998
352,451994.4475,1734142.411
353,430656.3632,1748813.918
354,431305.0483,1748629.989
355,418180.9979,1743420.498
356,417271.9099,1744327.296
357,417286.8874,1744751.023
358,417412.9647,1744104.88
359,414985.5809,1746298.598
360,429049.5666,1724993.958
361,429645.5445,1724195.921
362,428879.5687,1722865.461
363,447675.5114,1728107.369
364,445098.5335,1732985.947
365,446083.6817,1728820.24
366,456365.4037,1732034.517
367,457486.5238,1732478.927
368,438097.3925,1717207.878
369,438179.6794,1718087.047
370,437652.5605,1719934.001
371,444073.1763,1719551.293
372,455651.1003,1728446.213
373,431915.5502,1733074.55
374,434694.2376,1724715.154
375,432778.7997,1736300.248
376,454277.947,1744258.879
377,432374.5928,1726168.877
378,434604.4655,1734405.687
379,446773.5569,1743286.481
380,428833.7059,1756945.994
381,426911.2056,1757890.03
382,437657.6865,1739624.662
383,438443.8392,1740208.118
384,438684.9955,1738979.224
385,434481.4556,1743666.942
386,435518.4483,1742729.869
387,434798.8523,1739573.243
388,436619.8604,1744556.451
389,437563.4823,1727438.273
390,427858.7352,1738111.323
391,444282.9978,1737787.704
392,446670.0455,1744988.996
393,448078.8405,1744456.77
394,447165.582,1722578.731
395,433821.5794,1729337.217
396,433034.8591,1729649.5
397,437455.9552,1729952.001
398,434091.3214,1728547.838
399,433286.5527,1731917.169
400,445560.9498,1741526.837
401,426207.7556,1732378.966
402,423656.0749,1735819.442
403,428326.6773,1732960.443
404,425445.4991,1734561.893
405,417914.2584,1737723.437
406,418855.48,1739174.193
407,443562.7591,1746410.91
408,438036.0869,1750723.059
409,425510.8803,1738297.335
410,435778.2924,1731697.071
411,464598.0421,1734233.192
412,458488.6691,1724182.569
413,465290.4028,1740091.551
414,456831.9998,1740753.852
415,464587.1346,1736708.053
416,457861.0105,1725424.687
417,459087.0596,1726704.265
418,464360.9395,1727710.521
419,467391.6924,1726518.522
420,460094.1042,1725530.687
421,463217.1581,1741849.481
422,462925.5939,1743530.173
423,464264.1457,1741292.547
424,465812.169,1724191.759
425,466106.5431,1722105.952
426,464959.787,1723816.627
427,463229.859,1723728.45
428,463493.1509,1727122.195
429,462437.4152,1727383.821
430,460908.9835,1743012.751
431,458580.3386,1742804.493
432,454475.287,1720583.498
433,461078.2118,1723974.319
434,461337.6833,1721645.173
435,459770.4898,1720711.948
436,459171.8023,1740224.312
437,460405.3156,1739411.769
438,466232.0265,1728528.527
439,463686.6551,1739411.012
440,462610.3544,1736786.278
441,461666.3474,1737999.382
442,461205.7182,1729621.101
443,462148.985,1730114.667
444,461482.3496,1731661.729
445,459498.3158,1728159.18
446,468075.9434,1738944.65
447,466936.1983,1736437.79
448,456529.7486,1719854.815
449,455292.8765,1717375.622
450,611286.3005,1759864.343
451,617995.1907,1761924.786
452,628152.1545,1754770.185
453,629989.7495,1755556.747
454,632824.5985,1753940.757
455,628066.7232,1755589.624
456,631147.9117,1757140.711
457,600741.9007,1741249.789
458,602580.0506,1748121.586
459,600476.2242,1741995.637
460,597276.5843,1745084.604
461,603743.108,1747656.181
462,607346.1764,1750544.756
463,605085.3786,1743469.208
464,597741.1285,1736333.044
465,596057.7969,1736484.764
466,593887.9146,1735645.465
467,591849.3693,1732694.53
468,593978.0839,1735890.676
469,594114.917,1734048.11
470,592490.5374,1736485.015
471,597803.1485,1737617.705
472,598133.2637,1734354.887
473,590817.8378,1738950.168
474,593629.8231,1734498.625
475,592916.8813,1737637.367
476,591914.4947,1742702.186
477,596703.6136,1729394.371
478,596788.8734,1735382.556
479,609188.7133,1737713.454
480,598653.4792,1737029.141
481,595176.8584,1738702.784
482,592961.7195,1741620.015
483,614556.3434,1761647.185
484,619379.159,1762048.011
485,608335.5329,1743473.235
486,616530.7009,1746436.088
487,612597.9188,1742349.005
488,615241.0265,1749426.775
489,609165.5424,1747127.649
490,608616.1556,1750052.912
491,610371.6123,1745023.973
492,617538.1165,1746995.387
493,611025.1052,1746816.19
494,610507.0773,1770156.149
495,626678.2449,1753755.322
496,626552.1131,1753779.005
497,618268.2478,1751169.445
498,625441.9282,1756545.839
499,618595.3151,1751609.351
500,625097.6155,1756646.221
501,618027.8921,1751866.182
502,627819.1097,1754987.484
503,626171.6623,1754107.844
504,625491.3382,1753355.623
505,627009.3505,1752815.06
506,626727.6806,1754424.297
507,617237.594,1751999.326
508,625322.5251,1755806.974
509,625201.107,1750387.278
510,566621.5037,1744789.206
511,566717.506,1738538.422
512,578374.0712,1748843.211
513,566458.9877,1737499.18
514,564900.2213,1734547.286
515,566360.0566,1734314.425
516,573782.9509,1739622.798
517,571074.2388,1738949.605
518,574632.3746,1741117.397
519,576750.3509,1737448.132
520,576040.4088,1739742.852
521,569034.7969,1737156.623
522,570973.0354,1735407.902
523,562880.1647,1743139.274
524,568967.5694,1738692.476
525,569365.2965,1733439.031
526,568657.5017,1734918.222
527,560242.3269,1742808.65
528,560953.9932,1741494.58
529,561374.4574,1742982.84
530,564736.8442,1743200.19
531,565514.785,1742789.57
532,566480.3493,1741823.471
533,571390.0747,1745972.671
534,581564.6092,1748117.15
535,581868.3333,1739897.984
536,576455.4118,1745979.169
537,583526.7903,1743587.33
538,585601.4262,1744513.668
539,580565.0692,1751548.469
540,582773.2706,1754095.268
541,575588.3116,1747802.486
542,575043.2274,1747601.759
543,567018.6504,1744176.482
544,568872.5311,1744900.371
545,694767.677,1759457.675
546,690100.9067,1757458.865
547,696954.7845,1760859.879
548,692802.3706,1731480.967
549,696507.2755,1734779.935
550,688898.8085,1735837.484
551,688424.8382,1737424.866
552,696011.2776,1733324.43
553,691138.9203,1727743.758
554,694330.8573,1735631.952
555,694659.8945,1736545.458
556,693397.1143,1728097.831
557,695534.2245,1737034.811
558,689732.5124,1731849.29
559,687513.9572,1725179.752
560,688582.0547,1725654.257
561,674765.4143,1705950.141
562,688611.9557,1720698.224
563,686359.5884,1729481.401
564,686161.9242,1723343.265
565,688362.8408,1757036.783
566,673127.4432,1741170.312
567,674825.4367,1742850.636
568,684443.5337,1749021.626
569,683279.1966,1754666.503
570,698153.9681,1761944.186
571,703771.796,1766334.162
572,704760.3234,1766703.844
573,702903.8282,1749015.161
574,705653.8043,1753251.226
575,711245.3647,1751703.723
576,705327.4169,1747998.293
577,699875.5071,1742849.671
578,702006.5136,1750639.472
579,707437.1537,1753096.703
580,705706.1275,1736391.584
581,703394.5509,1750681.515
582,693715.6417,1753892.601
583,698039.2598,1754237.546
584,714068.3656,1753896.508
585,704180.4843,1752545.912
586,700553.7648,1745872.56
587,703501.6608,1750204.119
588,705164.1838,1737016.745
589,705663.4724,1751808.767
590,710706.0199,1765313.52
591,713947.4273,1767001.71
592,659893.7167,1754711.26
593,658365.261,1746625.727
594,656769.7547,1750983.369
595,658108.4154,1755362.046
596,655699.8556,1745124.425
597,650314.3546,1750627.174
598,646000.1405,1740526.213
599,673016.1199,1751903.932
600,676817.612,1751999.598
601,582192.6648,1715903.986
602,592685.057,1718617.418
603,581378.6119,1719674.615
604,585092.7144,1722880.219
605,576941.5565,1720029.429
606,585439.7604,1718300.738
607,584831.4722,1718001.09
608,586078.3718,1715099.144
609,577861.4942,1717753.705
610,578027.8033,1718526.455
611,577032.8478,1717713.894
612,583122.4095,1712557.582
613,584773.8054,1713671.49
614,589153.7198,1717320.739
615,590516.3302,1717389.669
616,590559.9444,1720574.002
617,588937.7609,1719349.546
618,587647.9005,1721633.253
619,588151.882,1721632.817
620,576485.4181,1721467.562
621,603574.4499,1758074.508
622,605970.9682,1755578.948
623,603002.5038,1757834.128
624,598961.8004,1757776.006
625,593811.2641,1758589.892
626,588883.4542,1756610.9
627,585221.3499,1755370.163
628,587164.0698,1756163.64
629,585964.4491,1755779.973
630,600745.297,1757831.981
631,601336.2764,1753785.759
632,641114.3592,1763677.259
633,640239.9875,1763702.159
634,637704.9865,1760552.139
635,634957.7354,1758952.055
636,639185.6074,1759786.849
637,634851.5759,1763979.269
638,578185.4947,1727191.009
639,591966.5007,1730465.545
640,591519.0534,1730300.673
641,591487.7613,1728844.246
642,583117.2406,1724419.81
643,578395.0739,1722274.002
644,586696.6543,1732010.576
645,587666.7936,1731586.811
646,588165.1318,1733912.775
647,588490.9239,1735425.865
648,588837.1095,1733670.067
649,587488.1599,1732909.983
650,586512.4107,1734286.047
651,586468.6589,1733370.358
652,586156.3613,1733208.859
653,573092.4589,1721874.877
654,578582.2685,1731032.78
655,580019.9219,1730623.551
656,580624.4578,1728590.044
657,583016.0492,1728715.853
658,572026.4451,1718235.336
659,567774.5281,1718058.394
660,580019.403,1732136.294
661,580183.3636,1731453.37
662,587037.6188,1725545.236
663,587365.4163,1725251.171
664,588244.1526,1725098.272
665,588583.2577,1725939.862
666,576151.6801,1730308.501
667,584974.3647,1733691.94
668,584896.0995,1725568.986
669,580600.6215,1726376.176
670,565303.2601,1721852.095
671,565380.2929,1721078.986
672,575330.6366,1731124.117
673,574896.4328,1732396.44
674,570669.001,1723406.157
675,570998.7737,1726078.416
676,571059.5269,1725181.529
677,576187.4884,1726657.105
678,585278.0243,1730742.247
679,584983.7832,1731310.798
680,586356.445,1729474.534
681,571122.013,1728201.739
682,569807.3951,1729591.04
683,570924.3218,1727635.356
684,573758.9891,1718132.819
685,575154.3838,1717811.197
686,575134.4907,1719581.463
687,586713.3252,1727046.903
688,588226.756,1727959.872
689,572949.6641,1722569.345
690,573021.7393,1722198.595
691,572587.2996,1720325.781
692,589133.3421,1730672.893
693,589153.6435,1731492.47
694,589288.8522,1732073.518
695,569362.8136,1724051.353
696,582523.9949,1730568.957
697,582566.7507,1729387.382
698,580122.8919,1729825.258
699,577104.397,1725882.339
700,575593.1208,1728531.351
701,574907.2555,1727598.019
702,580642.3121,1721983.107
703,571403.8236,1723038.016
704,574657.7697,1723111.178
705,575778.8875,1724902.509
706,573136.0438,1729453.802
707,606407.306,1731197.91
708,603623.8388,1729217.118
709,598770.0206,1723287.385
710,599958.7791,1724201.485
711,596177.5205,1722146.549
712,595333.3845,1721565.462
713,595197.5621,1723986.007
714,596797.2206,1723931.106
715,603042.6862,1726604.647
716,617980.3096,1735657.864
717,618759.2195,1736436.648
718,623059.6323,1724865.785
719,628282.4013,1721796.716
720,620598.9363,1725576.05
721,622764.2603,1727438.207
722,626169.084,1722566.866
723,625994.2302,1730775.392
724,621878.5661,1731486.177
725,623250.4034,1722795.563
726,616648.6143,1726628.169
727,624629.8382,1721800.849
728,622947.3335,1721565.919
729,626230.3456,1724686.272
730,622526.693,1727809.895
731,621166.6365,1729114.283
732,617640.6304,1724422.807
733,604832.1589,1727675.596
734,601557.9086,1725743.069
735,602902.3678,1725220.74
736,600688.1327,1720607.807
737,601627.0218,1717991.204
738,602906.6783,1711935.782
739,603655.7436,1714670.838
740,602026.1608,1712539.783
741,593998.4446,1723670.236
742,592774.3572,1722871.862
743,622471.7711,1740365.699
744,619695.749,1740417.005
745,616211.5133,1737795.557
746,615423.3199,1735313.736
747,616178.6548,1736083.233
748,613982.2479,1734320.822
749,613748.6229,1734987.237
750,616181.7571,1735528.059
751,617870.7372,1730914.18
752,599161.616,1726530.481
753,635511.0037,1741701.964
754,635494.8036,1740858.094
755,637073.4972,1740852.12
756,629386.7944,1744990.516
757,632495.24,1746000.154
758,631135.0668,1745048.804
759,628237.1261,1742690.244
760,637747.3926,1725062.832
761,636086.709,1724913.731
762,642966.3836,1726786.366
763,636611.4237,1726152.817
764,636850.0432,1735609.778
765,638554.5477,1734277.231
766,637011.1058,1733704.389
767,635823.2859,1737479.534
768,637873.9362,1745973.626
769,641473.3801,1744009.513
770,637060.6312,1729594.005
771,636853.7048,1732017.83
772,640262.716,1729897.256
773,630954.9125,1737891.105
774,632334.7423,1739271.996
775,644233.877,1735780.921
776,643369.6608,1738645.23
777,640747.3495,1739758.353
778,645529.3218,1733444.69
779,625956.9833,1741476.331
780,628023.4631,1736449.278
781,627284.359,1740299.571
782,625051.7349,1741235.126
783,638275.745,1723828.505
784,430700.4625,1598731.135
785,427795.6477,1599561.953
786,431518.9858,1594741.112
787,430530.0472,1589055.569
788,431777.4827,1596292.244
789,422232.7054,1608390.654
790,421468.8352,1609203.374
791,423664.6689,1608355.03
792,431882.74,1612219.542
793,414258.6585,1597357.894
794,435028.9226,1604428.374
795,437536.9637,1605536.656
796,438068.0593,1604803.129
797,409676.4887,1602099.417
798,407749.1769,1601795.659
799,410852.929,1601542.407
800,406517.0297,1602454.587
801,408893.7084,1601161.463
802,448683.2058,1593447.798
803,450799.3011,1592371.465
804,449514.7346,1594378.028
805,450341.1617,1595501.368
806,452809.6891,1590173.324
807,450008.033,1594899.822
808,435593.0967,1599604.598
809,435134.5623,1599316.13
810,437653.5749,1611503.5
811,437638.5867,1612335.295
812,417209.1469,1594241.512
813,419392.8879,1594846.299
814,417402.1084,1594910.236
815,418336.7905,1593530.125
816,418847.2868,1596791.77
817,415469.8343,1594100.918
818,414542.7644,1593296.121
819,414079.1921,1592468.013
820,411721.6924,1592453.211
821,413472.1612,1594328.9
822,412814.7335,1591918.491
823,428176.1688,1607487.054
824,433693.0667,1601367.483
825,437118.2434,1600927.253
826,438531.4662,1599984.797
827,422210.5217,1597734.529
828,427346.3955,1598425.791
829,423817.0499,1597053.777
830,423503.6943,1596140.723
831,420093.0781,1603319.022
832,437756.9035,1596091.46
833,433045.4661,1604974.712
834,438209.8294,1608296.688
835,420101.3069,1596468.188
836,420035.3728,1608620.475
837,419096.3903,1608868.946
838,421160.3583,1606457.668
839,434175.1632,1600303.406
840,419378.9431,1593929.98
841,420610.3619,1593697.006
842,420734.8912,1595325.122
843,419653.9006,1593770.43
844,437073.9834,1609955.074
845,438320.6736,1609273.365
846,438149.7225,1608298.809
847,442362.5196,1596658.955
848,443143.8051,1598949.378
849,441794.21,1597857.637
850,442123.8907,1592933.099
851,443108.3885,1595884.801
852,426909.0996,1610460.447
853,428525.8712,1594069.514
854,428884.7547,1596753.058
855,427482.5324,1593958.992
856,437176.1357,1590770.959
857,436232.7488,1608298.005
858,434875.0316,1607103.476
859,435534.9553,1607726.772
860,433290.3224,1607980.897
861,436107.4459,1606459.279
862,435474.3301,1609005.12
863,440695.9169,1605630.166
864,440244.6975,1607877.126
865,452949.2056,1598432.848
866,455058.2617,1596506.226
867,450873.9393,1597664.161
868,430724.7313,1610317.292
869,428369.1569,1611029.374
870,436239.6986,1598439.789
871,438784.8632,1598299.825
872,434745.8953,1598319.219
873,425791.2086,1604542.142
874,425920.5426,1605682.742
875,426370.2442,1600990.97
876,424877.6839,1608148
877,424700.5858,1607112.233
878,425056.029,1603878.253
879,423824.1806,1601599.326
880,425329.5512,1606464.326
881,426248.0152,1599869.522
882,425993.0495,1600570.109
883,429728.9649,1605376.488
884,430730.4028,1607029.191
885,440663.6325,1609596.925
886,448192.7142,1600207.267
887,415862.4359,1595639.433
888,414448.3149,1595594.152
889,413791.5545,1594716.951
890,412245.6477,1593935.451
891,414499.9486,1594872.372
892,410131.4901,1593594.938
893,414112.8771,1593124.865
894,410879.6923,1601228.406
895,408926.6763,1598878.635
896,408770.3243,1600031.148
897,408196.2356,1599605.394
898,411049.3035,1594931.278
899,409274.2591,1594196.718
900,411173.1052,1593924.801
901,431049.0596,1603023.877
902,429546.0774,1602009.624
903,429373.2467,1601190.001
904,415810.5119,1597645.573
905,408326.7758,1599342.711
906,413690.5792,1598802.425
907,414961.1781,1596485.936
908,414160.3029,1597899.471
909,411850.5904,1594968.814
910,423479.3861,1590206.08
911,424800.9996,1591401.139
912,426055.6666,1591295.9
913,421223.2674,1589722.413
914,418185.3347,1592697.018
915,424492.4079,1594142.713
916,424267.0346,1595148.758
917,426047.6813,1593510.192
918,426734.6848,1594110.544
919,424137.9108,1592357.523
920,424469.4746,1593663.571
921,415977.6466,1589531.32
922,416008.7418,1591277.001
923,418436.5226,1589637.842
924,418449.2059,1590387.612
925,418129.8561,1589061.606
926,421481.0854,1611740.308
927,420443.0674,1611835.364
928,421409.3792,1609594.188
929,419522.1624,1623778.353
930,424498.5863,1623949.561
931,415442.9519,1621201.187
932,415092.2723,1618327.413
933,418820.9707,1620768.538
934,415079.5526,1619964.035
935,429519.87,1615054.892
936,429021.7647,1615638.55
937,429580.683,1619269.626
938,429611.6039,1617901.265
939,431725.1609,1616241.704
940,431435.0847,1621202.874
941,425277.9318,1617483.679
942,421446.2247,1618602.058
943,420716.7081,1621351.813
944,423320.7489,1618671.617
945,422856.2438,1621592.904
946,423432.9934,1611209.099
947,423108.1696,1610819.156
948,425318.4719,1612049.583
949,427161.2323,1613215.183
950,425586.2622,1613935.735
951,422749.0831,1615989.194
952,423843.3563,1614646.837
953,422652.6901,1615032.983
954,423420.757,1613691.958
955,417274.0711,1614474.865
956,416426.6316,1616308.944
957,418066.1934,1618664.353
958,419794.4206,1619198.782
959,419795.6818,1617543.904
960,418629.138,1615211.249
961,416712.9852,1614935.065
962,418985.4081,1615629.7
963,418537.691,1617169.997
964,418533.2524,1613491.139
965,411050.1575,1605730.758
966,409284.5919,1605013.255
967,409955.4604,1606635.139
968,410428.3458,1605616.055
969,410997.7393,1604438.917
970,412727.2104,1605360.385
971,406991.5252,1604032.533
972,411586.0915,1608505.049
973,413423.4528,1606659.707
974,420337.2303,1614042.801
975,419745.4365,1612770.045
976,419718.8291,1613976.75
977,420271.8795,1613715.015
978,460086.8861,1630044.49
979,452007.1847,1612612.239
980,449545.6443,1614163.821
981,449637.8862,1606363.5
982,450133.1212,1612612.243
983,453705.9608,1612776.685
984,447772.3572,1610727.91
985,453742.9313,1609647.389
986,446470.8174,1610425.802
987,447749.7468,1611678.506
988,451531.1853,1611111.823
989,450974.098,1611709.267
990,447925.7426,1612674.542
991,450891.2093,1613629.467
992,444984.0588,1628135.378
993,445337.2491,1630169.417
994,445326.8403,1628532.092
995,443804.7266,1628356.712
996,444507.9905,1626611.656
997,443919.2806,1629951.278
998,443746.3855,1627679.833
999,444545.7864,1630078.961
1000,444288.212,1626806.287
1001,443453.4152,1629654.26
1002,444949.613,1630724.9
1003,443136.57,1629349.468
1004,444721.0039,1631174.192
1005,444958.8494,1629732.372
