Id,X, Y,Pop,
8483,248416.31299999999,1600484.2290000001,
8479,249461.13519999999,1601285.1370000001,
8480,249430.90030000001,1602106.7039999999,
8481,250559.2585,1602753.912,
8482,251607.14449999999,1603260.6699999999,
8237,253861.99549999999,1596445.8799999999,
8478,252015.54209999999,1602740.5249999999,
8489,252161.98970000001,1603943.4280000001,
8241,252599.9014,1602028.7930000001,
8485,253155.9939,1602482.355,
8488,253112.49729999999,1604719.862,
8239,254079.02609999999,1594692.8119999999,
8236,255374.9627,1596198.6429999999,
8484,254076.82750000001,1603542.0260000001,
8240,255689.3285,1600075.004,
8486,255238.48420000001,1602986.3859999999,
8491,255036.6079,1605017.263,
8487,256326.40659999999,1602643.7960000001,
8238,258498.85140000001,1593734.6140000001,
8226,259174.63039999999,1597728.5,
8475,259559.7219,1605374.1540000001,
8243,261766.94279999999,1592986.7279999999,
8242,262095.81270000001,1593793.219,
8305,260840.71780000001,1602866.7620000001,
8304,261482.49660000001,1602282.22,
8293,261725.07010000001,1604751.7879999999,
8477,254519.63829999999,1607996.8829999999,
8490,258511.4382,1606788.531,
8476,259020.06959999999,1606098.084,
8295,258824.27910000001,1607588.476,
8299,259785.84359999999,1613209.6240000001,
8303,260366.05929999999,1607695.8500000001,
8296,260387.0477,1610072.737,
8297,260706.9969,1611310.719,
8301,260752.39170000001,1611995.3259999999,
8302,261724.34659999999,1609399.3640000001,
8298,261604.10630000001,1611908.1910000001,
1620,261466.20790000001,1643676.077,
1605,261420.5595,1645787.8030000001,
7319,291898.08350000001,1571479.79,
7460,293843.712,1571553.1680000001,
7464,297759.01299999998,1571122.8189999999,
7454,301677.52269999997,1562897.496,
7455,302126.17849999998,1562357.044,
7480,300541.7904,1568115.2,
7484,300630.78039999999,1566954.422,
7481,300902.91399999999,1567559.639,
7459,299818.24190000002,1572466.0179999999,
7486,301311.54920000001,1566388.9169999999,
7485,301646.2843,1565141.581,
7479,301158.46759999997,1567925.5589999999,
7483,302175.50170000002,1566009.139,
7482,302220.58889999997,1567805.7390000001,
7923,302864.67560000002,1568944.6040000001,
7488,302307.34370000003,1572279.6259999999,
7475,303891.39880000002,1562752.3049999999,
7474,305304.57209999999,1563107.6459999999,
7472,306174.67300000001,1564056.068,
7934,304062.61229999998,1565964.3389999999,
7933,303508.18219999998,1566918.7860000001,
7473,304672.8652,1564850.6939999999,
7924,304624.20630000002,1567374.8300000001,
7925,304741.01809999999,1567660.2990000001,
7452,303305.73989999999,1568794.8330000001,
7453,303309.00839999999,1570028.7579999999,
7492,303228.74129999999,1572311.594,
7927,305885.57579999999,1567840.9650000001,
7928,306543.05959999998,1565988.719,
7931,306449.78259999998,1566695.966,
7926,306939.10379999998,1567742.5020000001,
8143,305293.07370000001,1572548.676,
8144,305886.57030000002,1572590.2,
8145,305907.29139999999,1572823.0589999999,
7937,307296.41039999999,1561245.2890000001,
7936,309155.33029999997,1562107.048,
7932,309241.27679999999,1563384.156,
7935,309685.73469999997,1560869.899,
7930,307606.80829999998,1566734.3470000001,
7929,307780.04619999998,1567217.9609999999,
8131,307457.32449999999,1572343.351,
8134,308463.34889999998,1571794.9140000001,
8133,308304.31579999998,1572746.9299999999,
8132,309211.8922,1572409.9669999999,
7478,310980.40529999998,1564852.8049999999,
7476,311045.1556,1565268.352,
7477,310920.06969999999,1569164.9299999999,
8140,310395.30070000002,1571429.0020000001,
8141,310534.50060000003,1571403.199,
7643,312675.88270000002,1555088.5959999999,
7644,315443.30660000001,1555957.149,
7633,316638.83789999998,1553335.912,
7629,316999.06630000001,1555155.656,
7638,316996.30579999997,1556211.388,
7637,317948.29430000001,1555435.9240000001,
7640,318398.93119999999,1555387.3970000001,
7649,318703.6434,1552621.9010000001,
7630,318908.3676,1554442.9199999999,
7635,315354.6164,1559076.351,
8182,313406.8567,1563863.9169999999,
8181,314016.20120000001,1563218.2549999999,
8179,312257.86629999999,1566749.4040000001,
8169,312734.65830000001,1565490.767,
8177,312568.51770000003,1567948.6140000001,
8180,313262.24660000001,1569141.6499999999,
8142,312708.92229999998,1571222.3060000001,
8172,314309.33360000001,1565983.952,
8178,314069.53279999999,1568341.1299999999,
8190,314762.21059999999,1565379.2879999999,
8171,314489.78629999998,1567078.4339999999,
8186,315203.48060000001,1568236.3899999999,
7642,315422.6422,1557348.8870000001,
7634,316185.68190000003,1560302.973,
7641,316912.57770000002,1557225.0700000001,
7652,317435.0883,1559912.7690000001,
8191,315770.24839999998,1562788.1189999999,
8174,315485.98320000002,1563833.0919999999,
8176,317410.92790000001,1563910.3629999999,
7651,318296.46629999997,1559249.7339999999,
8170,317799.57020000002,1562549.1470000001,
8175,317815.85210000002,1564410.274,
7632,318539.1274,1561036.456,
8173,316254.26160000003,1564776.4129999999,
8184,316110.31170000002,1566109.7420000001,
8185,316010.50069999998,1567186.4410000001,
8189,316160.69630000001,1567544.7819999999,
8188,317759.35649999999,1567158.155,
8183,318649.1324,1567126.6799999999,
8187,317767.7782,1569091.101,
7868,317671.12520000001,1571819.0519999999,
7646,320496.37699999998,1551684.2790000001,
7645,320797.58840000001,1552322.2150000001,
7631,319645.64150000003,1554538.608,
7636,319984.82299999997,1556285.916,
7639,321004.21090000001,1555826.398,
7746,322639.1715,1552798.726,
7747,323050.96899999998,1554202.429,
7751,322901.04739999998,1555171.0830000001,
7748,323189.98200000002,1554564.277,
7734,324853.41680000001,1552024.173,
7733,325391.63439999998,1551646.8330000001,
7750,323641.08909999998,1555400.933,
7749,323616.72169999999,1555596.8019999999,
7752,324232.27730000002,1555791.6499999999,
7737,324613.92509999999,1553302.9299999999,
7738,324781.57750000001,1554432.6370000001,
7740,325261.783,1555468.1299999999,
7735,326490.22769999999,1551849.878,
8202,327378.86900000001,1549963.53,
8203,327410.39289999998,1550499.578,
7745,325986.4547,1554606.29,
7739,326375.24619999999,1555263.5160000001,
7736,327011.76069999998,1553212.8540000001,
7744,326656.88040000002,1555074.3810000001,
7743,327431.14370000002,1555866.9639999999,
7309,327638.10080000001,1555653.4350000001,
7654,320147.87089999998,1559106.003,
7650,320190.30459999997,1560093.47,
7653,321382.26030000002,1558382.8799999999,
7450,321484.38089999999,1560036.081,
7648,320292.73950000003,1561795.3799999999,
7647,320372.94799999997,1562965.193,
7451,321112.65999999997,1561459.773,
7447,321794.91739999998,1560960.2039999999,
7448,322251.90629999997,1562408.5589999999,
7859,320399.22440000001,1565537.703,
7843,321062.1127,1569577.0260000001,
7858,322450.52559999999,1564996.4620000001,
7860,321624.73729999998,1567455.4550000001,
7861,323258.97779999999,1567600.0549999999,
7845,322119.77990000002,1569060.25,
7863,321668.22940000001,1572384.716,
7847,323436.35700000002,1571298.4809999999,
7413,324567.85110000003,1558513.3489999999,
7412,323789.23849999998,1559529.743,
7414,324339.15669999999,1560468.1359999999,
7449,323769.31780000002,1561928.648,
7422,323883.02230000001,1563744.8419999999,
7424,324788.81800000003,1562322.477,
7416,325523.76130000001,1560724.21,
7423,324839.45880000002,1563810.264,
7410,325989.03570000001,1556624.7109999999,
7411,325667.27159999998,1557822.888,
7436,326428.46059999999,1559751.5279999999,
7741,327602.49249999999,1557109.5530000001,
7433,327076.3726,1558757.145,
7415,327364.00760000001,1561336.1129999999,
7446,326837.56650000002,1563325.2509999999,
7857,324770.10700000002,1565309.1880000001,
7841,324617.23090000002,1567690.51,
