Id,X, Y,Cluster,
257,451020.53610000003,1744647.6200000001,0
258,454244.99190000002,1745445.9739999999,0
259,431196.364,1737469.0449999999,0
260,430783.0686,1739316.5190000001,0
261,430471.7023,1745784.8300000001,0
262,429973.45630000002,1747642.105,0
263,422810.19540000003,1759640.463,0
264,423300.72269999998,1757593.378,0
265,438656.61109999998,1714602.8829999999,0
266,439516.223,1716320.0279999999,0
267,437401.40759999998,1723473.004,0
268,439105.47120000003,1732427.5660000001,0
269,439440.1311,1733552.638,0
270,441974.4583,1729838.4210000001,0
271,426712.03090000001,1737860.328,0
272,452479.73420000001,1742898.6640000001,0
274,452382.35710000002,1726503.855,0
275,452952.70890000003,1727005.787,0
276,451366.3504,1724430.676,0
277,451147.59169999999,1726372.7560000001,0
278,428233.47460000002,1730009.237,0
279,430248.44160000002,1730736.402,0
280,446734.50569999998,1716263.54,0
281,420414.18910000002,1738236.277,0
282,425127.40480000002,1737927.425,0
283,421720.62640000001,1737972.422,0
284,415355.7487,1747363.101,0
285,445976.2599,1718107.233,0
286,447591.27419999999,1719275.97,0
287,447759.85800000001,1720725.76,0
288,450843.61200000002,1720863.669,0
289,455943.37390000001,1742847.8370000001,0
290,457493.3553,1743089.8149999999,0
291,455883.25309999997,1742765.152,0
292,457304.1237,1743480.7919999999,0
294,455541.321,1735327.791,0
295,447027.23229999997,1726093.4750000001,0
296,442528.35739999998,1739356.159,0
297,442019.49900000001,1740119.0060000001,0
298,442428.05489999999,1739941.439,0
299,442389.22110000002,1740927.7930000001,0
300,419903.36550000001,1740855.2050000001,0
301,421665.51370000001,1743014.004,0
302,444042.13750000001,1739440.1059999999,0
303,444069.34989999997,1740249.0490000001,0
304,439997.30420000001,1738724.963,0
305,440406.80440000002,1739953.5730000001,0
306,441170.90659999999,1739113.277,0
307,439185.11829999997,1738524.129,0
308,444226.86780000001,1725279.047,0
309,441435.71429999999,1725878.405,0
310,416792.8702,1748056.9990000001,0
311,417595.48080000002,1748969.747,0
312,456205.92749999999,1748171.7590000001,0
313,456555.95020000002,1746877.2819999999,0
314,457053.73790000001,1746608.5460000001,0
315,453877.88780000003,1747163.9580000001,0
316,456300.69130000001,1747228.784,0
317,445178.56559999997,1721581.3330000001,0
318,445147.17999999999,1723185.345,0
319,454157.77960000001,1729581.196,0
320,438807.83230000001,1740696.5330000001,0
321,438196.84250000003,1741838.618,0
322,451313.33159999998,1739874.3419999999,0
323,454317.71130000002,1740866.4269999999,0
